old_url,old_path,old_type,old_topic,priority,internal_links,external_links_if_available,new_target,target_status,redirect_status,action,reason,notes
https://oztimberfloor.com.au/,/,homepage,home,P0,481,,/,exists,200 live,keep live,Root homepage remains the live canonical destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-herringbone-san-remo-preference-floors/,/product/hardwood-collection-herringbone-san-remo-preference-floors/,product,hardwood-collection-herringbone-san-remo-preference-floors,P2,,,/products/hardwood-collection-herringbone-san-remo/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-herringbone-shore-break-preference-floors/,/product/hardwood-collection-herringbone-shore-break-preference-floors/,product,hardwood-collection-herringbone-shore-break-preference-floors,P2,,,/products/hardwood-collection-herringbone-shore-break/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-herringbone-spotted-gum/,/product/hardwood-collection-herringbone-spotted-gum/,product,hardwood-collection-herringbone-spotted-gum,P2,,,/products/fiddleback-herringbone-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-hickory/,/product/hardwood-collection-hickory/,product,hardwood-collection-hickory,P2,,,/products/elk-falls-hickory/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-jarrah/,/product/hardwood-collection-jarrah/,product,hardwood-collection-jarrah,P2,,,/products/easi-plank-easi-plank-jarrah/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-latte/,/product/hardwood-collection-latte/,product,hardwood-collection-latte,P2,,,/products/prestige-oak-prestige-oak-latte/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-linen/,/product/hardwood-collection-linen/,product,hardwood-collection-linen,P2,,,/products/easi-plank-linen/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-mb-blackbutt/,/product/hardwood-collection-mb-blackbutt/,product,hardwood-collection-mb-blackbutt,P2,,,/products/select-australian-timber-mb-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-mb-spotted-gum/,/product/hardwood-collection-mb-spotted-gum/,product,hardwood-collection-mb-spotted-gum,P2,,,/products/select-australian-timber-mb-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-mink-grey/,/product/hardwood-collection-mink-grey/,product,hardwood-collection-mink-grey,P2,,,/products/prestige-oak-prestige-oak-mink-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-natural-blackbutt/,/product/hardwood-collection-natural-blackbutt/,product,hardwood-collection-natural-blackbutt,P2,,,/products/easi-plank-natural-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-natural-spotted-gum/,/product/hardwood-collection-natural-spotted-gum/,product,hardwood-collection-natural-spotted-gum,P2,,,/products/easi-plank-natural-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-onyx/,/product/hardwood-collection-onyx/,product,hardwood-collection-onyx,P2,,,/products/iconic-wpc-onyx/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-parana/,/product/hardwood-collection-parana/,product,hardwood-collection-parana,P2,,,/products/prestige-oak-prestige-oak-parana/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-parchment/,/product/hardwood-collection-parchment/,product,hardwood-collection-parchment,P2,,,/products/wide-plank-water-resistant-laminate-parchment/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-riesling/,/product/hardwood-collection-riesling/,product,hardwood-collection-riesling,P2,,,/products/prestige-oak-riesling/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-rustic-spotted-gum/,/product/hardwood-collection-rustic-spotted-gum/,product,hardwood-collection-rustic-spotted-gum,P2,,,/products/fiddleback-rustic-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-spotted-gum/,/product/hardwood-collection-spotted-gum/,product,hardwood-collection-spotted-gum,P2,,,/products/lifestyle-collection-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-ash-grey/,/product/hardwood-collection-wide-plank-ash-grey/,product,hardwood-collection-wide-plank-ash-grey,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-ash-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-copper-brown/,/product/hardwood-collection-wide-plank-copper-brown/,product,hardwood-collection-wide-plank-copper-brown,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-copper-brown/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-dusk-grey/,/product/hardwood-collection-wide-plank-dusk-grey/,product,hardwood-collection-wide-plank-dusk-grey,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-dusk-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-latte/,/product/hardwood-collection-wide-plank-latte/,product,hardwood-collection-wide-plank-latte,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-latte/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-matterhorn/,/product/hardwood-collection-wide-plank-matterhorn/,product,hardwood-collection-wide-plank-matterhorn,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-matterhorn/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-parana/,/product/hardwood-collection-wide-plank-parana/,product,hardwood-collection-wide-plank-parana,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-parana/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-wide-plank-polar-ice/,/product/hardwood-collection-wide-plank-polar-ice/,product,hardwood-collection-wide-plank-polar-ice,P2,,,/products/wide-plank-water-resistant-laminate-wide-plank-polar-ice/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hardwood-collection-zermatt/,/product/hardwood-collection-zermatt/,product,hardwood-collection-zermatt,P2,,,/products/aquastop-laminate-zermatt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hrt-12mm-laminate-aspen-oak/,/product/hrt-12mm-laminate-aspen-oak/,product,hrt-12mm-laminate-aspen-oak,P2,,,/products/etf-12mm-laminate-aspen-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hrt-12mm-laminate-barnwood-oak/,/product/hrt-12mm-laminate-barnwood-oak/,product,hrt-12mm-laminate-barnwood-oak,P2,,,/products/etf-12mm-laminate-barnwood-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hrt-12mm-laminate-blackbutt/,/product/hrt-12mm-laminate-blackbutt/,product,hrt-12mm-laminate-blackbutt,P2,,,/products/etf-12mm-laminate-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hrt-12mm-laminate-brushbox/,/product/hrt-12mm-laminate-brushbox/,product,hrt-12mm-laminate-brushbox,P2,,,/products/etf-12mm-laminate-brushbox/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/hrt-12mm-laminate-citi-oak/,/product/hrt-12mm-laminate-citi-oak/,product,hrt-12mm-laminate-citi-oak,P2,,,/products/etf-12mm-laminate-citi-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
